date,tavg,tmin,tmax,prcp,wdir,wspd,pres
2009-06-13,29.45,20.5,38.4,1.4,,,
2009-06-14,26.549999999999997,21.2,31.9,1.4,,,
2009-06-15,25.2,18.0,32.4,0.5,,,
2009-06-16,23.0,18.7,27.3,4.6,,,
2009-06-17,25.15,18.3,32.0,0.0,,,
2009-06-18,28.900000000000002,21.6,36.2,0.0,,,
2009-06-19,29.0,21.8,36.2,0.0,,,
2009-06-20,27.1,19.6,34.6,0.0,,,
2009-06-21,23.4,14.4,32.4,0.0,,,
2009-06-22,26.1,18.0,34.2,0.0,,,
2009-06-23,27.55,20.5,34.6,0.0,,,
2009-06-24,25.049999999999997,18.4,31.7,0.0,,,
2009-06-25,22.9,17.8,28.0,0.0,,,
2009-06-26,21.2,16.0,26.4,0.0,,,
2009-06-27,22.8,15.4,30.2,0.0,,,
2009-06-28,23.2,17.4,29.0,0.0,,,
2009-06-29,25.6,18.8,32.4,0.0,,,
2009-06-30,27.4,20.4,34.4,0.0,,,
2009-07-01,28.55,21.6,35.5,0.0,,,
2009-07-02,27.549999999999997,20.3,34.8,0.0,,,
2009-07-03,27.3,20.0,34.6,0.0,,,
2009-07-04,26.0,19.4,32.6,0.0,,,
2009-07-05,24.7,17.7,31.7,0.0,,,
2009-07-06,24.299999999999997,17.2,31.4,0.0,,,
2009-07-07,25.200000000000003,18.6,31.8,0.0,,,
2009-07-08,24.7,17.0,32.4,0.0,,,
2009-07-09,26.5,19.4,33.6,0.0,,,
2009-07-10,26.9,19.8,34.0,0.0,,,
2009-07-11,27.75,20.5,35.0,0.0,,,
2009-07-12,27.25,18.5,36.0,0.0,,,
2009-07-13,27.7,19.4,36.0,0.0,,,
2009-07-14,25.05,19.3,30.8,0.0,,,
2009-07-15,24.65,16.8,32.5,0.0,,,
2009-07-16,26.950000000000003,19.3,34.6,0.0,,,
2009-07-17,22.6,17.0,28.2,0.0,,,
2009-07-18,21.6,13.6,29.6,0.0,,,
2009-07-19,25.6,17.2,34.0,0.0,,,
2009-07-20,26.25,21.2,31.3,0.0,,,
2009-07-21,29.4,21.2,37.6,0.0,,,
2009-07-22,27.5,21.2,33.8,1.7,,,
2009-07-23,23.0,17.4,28.6,0.1,,,
2009-07-24,24.1,17.6,30.6,0.0,,,
2009-07-25,26.85,19.0,34.7,0.0,,,
2009-07-26,28.55,19.9,37.2,0.0,,,
2009-07-27,27.65,19.7,35.6,0.0,,,
2009-07-28,27.6,20.0,35.2,0.0,,,
2009-07-29,27.1,19.8,34.4,0.0,,,
2009-07-30,27.25,19.5,35.0,0.0,,,
2009-07-31,27.7,20.0,35.4,0.0,,,
2009-08-01,24.8,19.0,30.6,0.0,,,
2009-08-02,22.7,16.4,29.0,0.0,,,
2009-08-03,25.6,18.5,32.7,0.0,,,
2009-08-04,27.8,20.6,35.0,0.0,,,
2009-08-05,29.5,22.4,36.6,0.0,,,
2009-08-06,27.549999999999997,20.7,34.4,0.0,,,
2009-08-07,27.4,21.4,33.4,0.0,,,
2009-08-08,26.4,20.2,32.6,0.0,,,
2009-08-09,25.1,18.8,31.4,0.0,,,
2009-08-10,24.7,18.0,31.4,0.8,,,
2009-08-11,25.3,18.6,32.0,0.0,,,
2009-08-12,27.75,21.3,34.2,0.0,,,
2009-08-13,29.0,22.8,35.2,0.0,,,
2009-08-14,27.6,21.0,34.2,0.0,,,
2009-08-15,28.400000000000002,21.6,35.2,0.0,,,
2009-08-16,28.75,20.8,36.7,0.0,,,
2009-08-17,29.299999999999997,21.2,37.4,0.0,,,
2009-08-18,30.450000000000003,24.2,36.7,0.0,,,
2009-08-19,29.3,22.0,36.6,0.0,,,
2009-08-20,29.05,22.1,36.0,0.0,,,
2009-08-21,28.7,21.1,36.3,0.0,,,
2009-08-22,28.6,20.6,36.6,0.0,,,
2009-08-23,30.25,23.0,37.5,0.0,,,
2009-08-24,26.75,20.9,32.6,0.0,,,
2009-08-25,25.6,20.4,30.8,0.0,,,
2009-08-26,25.799999999999997,19.2,32.4,0.0,,,
2009-08-27,26.6,18.6,34.6,0.0,,,
2009-08-28,28.5,20.2,36.8,0.0,,,
2009-08-29,26.9,19.8,34.0,0.0,,,
2009-08-30,28.5,21.2,35.8,0.0,,,
2009-08-31,29.0,22.4,35.6,0.0,,,
2009-09-01,26.9,22.2,31.6,0.0,,,
2009-09-02,25.0,19.3,30.7,0.0,,,
2009-09-03,24.2,16.4,32.0,0.0,,,
2009-09-04,25.700000000000003,19.2,32.2,0.0,,,
2009-09-05,23.35,16.3,30.4,0.0,,,
2009-09-06,26.85,22.0,31.7,0.0,,,
2009-09-07,26.7,20.6,32.8,0.0,,,
2009-09-08,26.15,20.3,32.0,0.0,,,
2009-09-09,25.3,20.0,30.6,0.0,,,
2009-09-10,25.5,19.2,31.8,0.0,,,
2009-09-11,24.75,19.0,30.5,0.0,,,
2009-09-12,24.049999999999997,18.7,29.4,0.4,,,
2009-09-13,22.5,17.0,28.0,0.9,,,
2009-09-14,20.25,15.3,25.2,0.0,,,
2009-09-15,17.5,12.0,23.0,0.0,,,
2009-09-16,16.4,11.8,21.0,2.9,,,
2009-09-17,11.85,10.0,13.7,4.3,,,
2009-09-18,13.8,9.6,18.0,2.0,,,
2009-09-19,16.2,10.6,21.8,0.0,,,
2009-09-20,17.85,11.6,24.1,0.0,,,
2009-09-21,18.200000000000003,12.8,23.6,0.0,,,
2009-09-22,20.0,13.7,26.3,0.0,,,
2009-09-23,22.200000000000003,17.1,27.3,0.0,,,
2009-09-24,20.95,14.5,27.4,0.0,,,
2009-09-25,21.8,16.0,27.6,0.0,,,
2009-09-26,21.700000000000003,15.8,27.6,0.0,,,
2009-09-27,20.8,15.9,25.7,0.2,,,
2009-09-28,19.8,14.8,24.8,0.0,,,
2009-09-29,18.5,15.0,22.0,1.6,,,
2009-09-30,18.3,14.6,22.0,0.0,,,
2009-10-01,19.3,15.4,23.2,0.0,,,
2009-10-02,19.6,14.0,25.2,0.0,,,
2009-10-03,19.200000000000003,12.8,25.6,0.0,,,
2009-10-04,19.85,13.2,26.5,0.0,,,
2009-10-05,21.6,15.4,27.8,0.0,,,
2009-10-06,22.15,17.0,27.3,0.0,,,
2009-10-07,19.7,15.0,24.4,14.8,,,
2009-10-08,17.75,14.0,21.5,0.4,,,
2009-10-09,18.2,13.4,23.0,0.0,,,
2009-10-10,18.9,13.8,24.0,0.0,,,
2009-10-11,20.1,14.8,25.4,0.0,,,
2009-10-12,19.7,13.2,26.2,0.0,,,
2009-10-13,17.1,11.4,22.8,0.0,,,
2009-10-14,18.7,12.6,24.8,0.0,,,
2009-10-15,17.95,13.0,22.9,0.0,,,
2009-10-16,12.5,7.3,17.7,0.0,,,
2009-10-17,14.5,7.6,21.4,0.0,,,
2009-10-18,14.5,7.0,22.0,0.0,,,
2009-10-19,14.2,8.2,20.2,0.0,,,
2009-10-20,13.0,11.0,15.0,13.1,,,
2009-10-21,11.0,8.6,13.4,8.9,,,
2009-10-22,13.35,10.0,16.7,0.0,,,
2009-10-23,13.45,8.4,18.5,0.0,,,
2009-10-24,15.5,10.6,20.4,0.0,,,
2009-10-25,16.3,12.0,20.6,0.0,,,
2009-10-26,18.55,14.3,22.8,0.0,,,
2009-10-27,18.1,13.8,22.4,0.0,,,
2009-10-28,17.7,13.0,22.4,0.0,,,
2009-10-29,18.2,13.2,23.2,0.0,,,
2009-10-30,17.7,12.0,23.4,0.0,,,
2009-10-31,17.5,12.6,22.4,0.0,,,
2009-11-01,17.85,13.0,22.7,0.0,,,
2009-11-02,13.450000000000001,9.8,17.1,0.0,,,
2009-11-03,13.9,7.8,20.0,0.0,,,
2009-11-04,13.3,9.8,16.8,0.0,,,
2009-11-05,10.55,7.9,13.2,0.0,,,
2009-11-06,12.3,8.0,16.6,0.0,,,
2009-11-07,11.25,7.9,14.6,0.0,,,
2009-11-08,11.3,8.1,14.5,0.0,,,
2009-11-09,10.4,6.0,14.8,0.0,,,
2009-11-10,10.35,5.0,15.7,0.0,,,
2009-11-11,12.9,8.2,17.6,0.0,,,
2009-11-12,11.7,7.0,16.4,0.0,,,
2009-11-13,11.75,7.0,16.5,0.0,,,
2009-11-14,12.6,8.8,16.4,0.0,,,
2009-11-15,13.2,10.0,16.4,0.0,,,
2009-11-16,14.05,8.5,19.6,0.0,,,
2009-11-17,13.549999999999999,9.7,17.4,0.0,,,
2009-11-18,14.8,11.0,18.6,0.0,,,
2009-11-19,13.65,9.7,17.6,0.0,,,
2009-11-20,11.6,7.2,16.0,0.0,,,
2009-11-21,12.0,9.0,15.0,0.0,,,
2009-11-22,11.6,8.2,15.0,0.0,,,
2009-11-23,9.5,5.0,14.0,0.0,,,
2009-11-24,9.4,3.8,15.0,0.0,,,
2009-11-25,8.35,4.2,12.5,0.0,,,
2009-11-26,9.7,8.4,11.0,1.8,,,
2009-11-27,8.5,5.4,11.6,0.0,,,
2009-11-28,7.25,4.0,10.5,0.9,,,
2009-11-29,6.3,4.0,8.6,9.8,,,
2009-11-30,6.0,3.0,9.0,0.1,,,
2009-12-01,6.3,3.4,9.2,0.7,,,
2009-12-02,9.45,7.2,11.7,1.8,,,
2009-12-03,9.45,7.2,11.7,0.0,,,
2009-12-04,8.4,4.2,12.6,0.0,,,
2009-12-05,5.0,2.6,7.4,0.0,,,
2009-12-06,8.2,5.1,11.3,0.6,,,
2009-12-07,9.25,8.0,10.5,3.9,,,
2009-12-08,9.1,6.6,11.6,0.0,,,
2009-12-09,7.75,4.7,10.8,0.0,,,
2009-12-10,8.05,3.1,13.0,0.0,,,
2009-12-11,8.5,4.0,13.0,0.0,,,
2009-12-12,6.3,1.0,11.6,0.0,,,
2009-12-13,4.0,1.0,7.0,0.3,,,
2009-12-14,2.3,-1.6,6.2,0.5,,,
2009-12-15,1.45,-2.6,5.5,0.0,,,
2009-12-16,-0.30000000000000004,-2.0,1.4,0.9,,,
2009-12-17,6.75,1.8,11.7,0.0,,,
2009-12-18,2.3,0.0,4.6,0.0,,,
2009-12-19,1.3000000000000003,-1.8,4.4,0.0,,,
2009-12-20,-1.1,-5.0,2.8,5.8,,,
2009-12-21,0.7999999999999998,-2.2,3.8,8.8,,,
2009-12-22,7.1,3.8,10.4,22.1,,,
2009-12-23,8.9,5.4,12.4,26.5,,,
2009-12-24,10.35,7.1,13.6,7.5,,,
2009-12-25,5.5,2.6,8.4,12.5,,,
2009-12-26,6.5,3.5,9.5,1.3,,,
2009-12-27,3.85,1.0,6.7,0.7,,,
2009-12-28,7.300000000000001,4.2,10.4,9.5,,,
2009-12-29,12.0,10.4,13.6,11.3,,,
2009-12-30,9.7,7.4,12.0,9.5,,,
2009-12-31,6.1000000000000005,2.4,9.8,5.0,,,
2010-01-01,5.6,3.6,7.6,0.1,,,
2010-01-02,5.05,2.6,7.5,0.0,,,
2010-01-03,5.800000000000001,4.2,7.4,6.7,,,
2010-01-04,7.8,6.4,9.2,9.5,,,
2010-01-05,8.0,6.2,9.8,0.0,,,
2010-01-06,5.2,3.6,6.8,5.3,,,
2010-01-07,2.1,0.6,3.6,9.3,,,
2010-01-08,1.4,-0.2,3.0,0.0,,,
2010-01-09,0.29999999999999993,-1.8,2.4,0.0,,,
2010-01-10,-1.8499999999999999,-3.8,0.1,4.4,,,
2010-01-11,-0.3999999999999999,-2.8,2.0,0.2,,,
2010-01-12,1.5999999999999999,-0.6,3.8,6.2,,,
2010-01-13,4.65,1.4,7.9,10.7,,,
2010-01-14,8.45,6.4,10.5,0.0,,,
2010-01-15,5.1,2.2,8.0,0.0,,,
2010-01-16,6.7,4.4,9.0,0.2,,,
2010-01-17,9.9,8.4,11.4,0.0,,,
2010-01-18,10.55,8.3,12.8,0.4,,,
2010-01-19,9.1,7.0,11.2,2.4,,,
2010-01-20,8.5,5.0,12.0,0.0,,,
2010-01-21,6.0,3.0,9.0,0.0,,,
2010-01-22,5.9,3.4,8.4,0.0,,,
2010-01-23,8.600000000000001,6.4,10.8,0.0,,,
2010-01-24,8.75,6.0,11.5,0.0,,,
2010-01-25,5.25,2.1,8.4,5.5,,,
2010-01-26,4.4,0.3,8.5,0.0,,,
2010-01-27,2.4,0.5,4.3,0.1,,,
2010-01-28,3.6500000000000004,-2.1,9.4,0.0,,,
2010-01-29,5.7,-0.2,11.6,0.0,,,
2010-01-30,6.9,3.5,10.3,0.0,,,
2010-01-31,6.699999999999999,3.2,10.2,0.0,,,
2010-02-01,6.1,2.5,9.7,0.0,,,
2010-02-02,4.85,0.2,9.5,0.0,,,
2010-02-03,6.7,0.8,12.6,0.8,,,
2010-02-04,7.9,6.2,9.6,3.6,,,
2010-02-05,9.7,7.0,12.4,0.0,,,
2010-02-06,9.6,5.2,14.0,0.0,,,
2010-02-07,7.6,3.8,11.4,0.4,,,
2010-02-08,9.2,7.0,11.4,4.8,,,
2010-02-09,7.65,3.7,11.6,0.0,,,
2010-02-10,4.15,0.8,7.5,0.0,,,
2010-02-11,2.5,-1.1,6.1,0.0,,,
2010-02-12,2.4000000000000004,-1.6,6.4,0.0,,,
2010-02-13,1.4,-2.2,5.0,0.0,,,
2010-02-14,1.1,-3.0,5.2,0.0,,,
2010-02-15,1.3,0.4,2.2,17.8,,,
2010-02-16,4.25,1.7,6.8,24.9,,,
2010-02-17,7.5,4.8,10.2,0.3,,,
2010-02-18,5.0,2.2,7.8,0.2,,,
2010-02-19,5.85,3.2,8.5,0.3,,,
2010-02-20,5.3,1.0,9.6,2.2,,,
2010-02-21,4.2,1.8,6.6,11.1,,,
2010-02-22,8.8,6.0,11.6,9.1,,,
2010-02-23,9.0,6.6,11.4,13.5,,,
2010-02-24,8.2,3.7,12.7,1.7,,,
2010-02-25,10.25,8.5,12.0,12.6,,,
2010-02-26,8.0,4.8,11.2,5.3,,,
2010-02-27,13.0,7.0,19.0,1.3,,,
2010-02-28,8.7,5.0,12.4,2.4,,,
2010-03-01,8.45,4.6,12.3,0.0,,,
2010-03-02,9.85,5.5,14.2,4.5,,,
2010-03-03,9.95,6.4,13.5,0.6,,,
2010-03-04,10.7,5.4,16.0,0.0,,,
2010-03-05,6.5,2.8,10.2,34.8,,,
2010-03-06,3.0,1.0,5.0,3.0,,,
2010-03-07,6.65,4.3,9.0,2.0,,,
2010-03-08,2.75,0.2,5.3,0.0,,,
2010-03-09,4.6,-1.0,10.2,0.0,,,
2010-03-10,3.6,-1.2,8.4,0.0,,,
2010-03-11,3.9999999999999996,-0.2,8.2,0.0,,,
2010-03-12,4.5,3.0,6.0,0.0,,,
2010-03-13,4.5,-1.6,10.6,0.0,,,
2010-03-14,7.449999999999999,1.7,13.2,0.0,,,
2010-03-15,9.05,2.3,15.8,0.0,,,
2010-03-16,11.4,4.8,18.0,0.0,,,
2010-03-17,12.25,5.9,18.6,0.0,,,
2010-03-18,13.149999999999999,8.6,17.7,0.2,,,
2010-03-19,13.0,9.8,16.2,0.9,,,
2010-03-20,15.2,11.6,18.8,0.0,,,
2010-03-21,13.15,9.8,16.5,0.5,,,
2010-03-22,13.75,8.0,19.5,0.0,,,
2010-03-23,14.100000000000001,9.6,18.6,0.0,,,
2010-03-24,14.45,10.0,18.9,6.8,,,
2010-03-25,9.35,6.2,12.5,3.3,,,
2010-03-26,8.100000000000001,4.4,11.8,0.0,,,
2010-03-27,11.05,5.6,16.5,0.0,,,
2010-03-28,13.100000000000001,7.4,18.8,0.0,,,
2010-03-29,11.600000000000001,8.8,14.4,2.9,,,
2010-03-30,9.4,5.4,13.4,0.2,,,
2010-03-31,9.4,4.4,14.4,0.0,,,
2010-04-01,9.6,5.2,14.0,0.0,,,
2010-04-02,9.95,3.9,16.0,0.0,,,
2010-04-03,9.649999999999999,6.1,13.2,2.7,,,
2010-04-04,9.5,3.4,15.6,0.0,,,
2010-04-05,12.100000000000001,5.6,18.6,0.0,,,
2010-04-06,12.399999999999999,6.4,18.4,0.0,,,
2010-04-07,12.75,8.4,17.1,0.0,,,
2010-04-08,12.25,5.0,19.5,0.0,,,
2010-04-09,12.6,6.2,19.0,0.0,,,
2010-04-10,14.4,8.2,20.6,0.0,,,
2010-04-11,14.4,7.2,21.6,0.0,,,
2010-04-12,14.45,8.6,20.3,0.9,,,
2010-04-13,7.9,5.8,10.0,11.2,,,
2010-04-14,10.05,7.6,12.5,8.9,,,
2010-04-15,11.75,8.4,15.1,3.5,,,
2010-04-16,14.05,10.1,18.0,2.1,,,
2010-04-17,12.7,9.4,16.0,5.4,,,
2010-04-18,11.7,8.8,14.6,10.9,,,
2010-04-19,13.65,8.5,18.8,0.0,,,
2010-04-20,15.1,9.2,21.0,0.0,,,
2010-04-21,17.05,11.8,22.3,0.7,,,
2010-04-22,16.7,12.4,21.0,0.0,,,
2010-04-23,15.8,11.0,20.6,1.5,,,
2010-04-24,16.6,10.2,23.0,0.0,,,
2010-04-25,19.05,12.4,25.7,0.0,,,
2010-04-26,20.65,14.4,26.9,0.0,,,
2010-04-27,21.5,14.0,29.0,0.0,,,
2010-04-28,21.9,15.4,28.4,0.0,,,
2010-04-29,20.75,15.8,25.7,0.0,,,
2010-04-30,18.8,13.6,24.0,0.0,,,
2010-05-01,18.4,13.6,23.2,0.0,,,
2010-05-02,16.95,11.6,22.3,0.0,,,
2010-05-03,11.5,7.0,16.0,0.0,,,
2010-05-04,9.850000000000001,5.9,13.8,0.0,,,
2010-05-05,9.5,3.6,15.4,0.0,,,
2010-05-06,10.799999999999999,3.4,18.2,0.0,,,
2010-05-07,13.049999999999999,8.2,17.9,1.8,,,
2010-05-08,12.0,7.5,16.5,17.1,,,
2010-05-09,13.399999999999999,10.4,16.4,0.6,,,
2010-05-10,12.6,8.0,17.2,0.3,,,
2010-05-11,11.85,7.2,16.5,0.0,,,
2010-05-12,13.25,10.0,16.5,0.0,,,
2010-05-13,9.7,6.4,13.0,2.4,,,
2010-05-14,10.75,5.8,15.7,0.4,,,
2010-05-15,11.9,6.8,17.0,0.0,,,
2010-05-16,13.65,7.3,20.0,0.0,,,
2010-05-17,16.2,8.4,24.0,0.0,,,
2010-05-18,18.8,11.4,26.2,0.0,,,
2010-05-19,19.6,11.6,27.6,0.0,,,
2010-05-20,18.85,12.1,25.6,0.0,,,
2010-05-21,21.0,14.0,28.0,0.0,,,
2010-05-22,22.0,15.2,28.8,0.0,,,
2010-05-23,22.1,15.6,28.6,0.0,,,
2010-05-24,21.6,15.4,27.8,0.0,,,
2010-05-25,19.95,16.0,23.9,0.0,,,
2010-05-26,19.5,14.4,24.6,0.0,,,
2010-05-27,18.85,13.8,23.9,0.0,,,
2010-05-28,18.05,13.4,22.7,0.1,,,
2010-05-29,19.6,12.6,26.6,0.0,,,
2010-05-30,22.5,14.7,30.3,0.0,,,
2010-05-31,24.75,17.7,31.8,0.0,,,
2010-06-01,25.15,18.9,31.4,0.0,,,
2010-06-02,24.549999999999997,18.9,30.2,0.0,,,
2010-06-03,24.95,18.4,31.5,0.0,,,
2010-06-04,26.1,19.2,33.0,0.0,,,
2010-06-05,26.4,19.8,33.0,0.0,,,
2010-06-06,24.55,18.6,30.5,0.0,,,
2010-06-07,23.700000000000003,17.6,29.8,0.0,,,
2010-06-08,19.8,14.6,25.0,8.7,,,
2010-06-09,13.799999999999999,11.2,16.4,10.9,,,
2010-06-10,14.75,11.1,18.4,2.5,,,
2010-06-11,14.649999999999999,11.9,17.4,4.2,,,
2010-06-12,13.850000000000001,12.4,15.3,8.3,,,
2010-06-13,17.7,12.4,23.0,0.0,,,
2010-06-14,18.85,14.2,23.5,4.2,,,
2010-06-15,15.0,11.0,19.0,0.1,,,
2010-06-16,14.35,9.5,19.2,0.0,,,
2010-06-17,17.05,10.1,24.0,0.0,,,
2010-06-18,20.3,14.6,26.0,1.5,,,
2010-06-19,20.3,14.4,26.2,0.0,,,
2010-06-20,18.9,13.2,24.6,0.0,,,
2010-06-21,17.25,9.4,25.1,0.0,,,
2010-06-22,22.9,14.2,31.6,0.0,,,
2010-06-23,24.8,17.4,32.2,0.0,,,
2010-06-24,25.9,18.4,33.4,4.0,,,
2010-06-25,24.5,18.0,31.0,7.3,,,
2010-06-26,23.4,16.6,30.2,6.4,,,
2010-06-27,22.4,16.8,28.0,0.0,,,
2010-06-28,24.7,19.0,30.4,0.5,,,
2010-06-29,25.5,20.0,31.0,0.0,,,
2010-06-30,25.65,19.6,31.7,0.0,,,
2010-07-01,27.25,21.5,33.0,0.0,,,
2010-07-02,24.5,19.0,30.0,12.1,,,
2010-07-03,22.200000000000003,16.8,27.6,3.2,,,
2010-07-04,26.299999999999997,20.2,32.4,0.0,,,
2010-07-05,28.049999999999997,22.2,33.9,0.0,,,
2010-07-06,28.7,22.0,35.4,0.0,,,
2010-07-07,30.1,23.0,37.2,0.0,,,
2010-07-08,28.9,24.8,33.0,0.0,,,
2010-07-09,27.7,21.0,34.4,0.0,,,
2010-07-10,29.6,23.2,36.0,0.0,,,
2010-07-11,29.75,22.3,37.2,0.0,,,
2010-07-12,29.25,23.5,35.0,0.0,,,
2010-07-13,26.25,19.0,33.5,0.0,,,
2010-07-14,25.200000000000003,19.6,30.8,0.0,,,
2010-07-15,25.1,17.7,32.5,0.0,,,
2010-07-16,25.549999999999997,17.3,33.8,0.0,,,
2010-07-17,28.25,21.0,35.5,0.0,,,
2010-07-18,29.3,22.0,36.6,0.0,,,
2010-07-19,30.2,23.0,37.4,0.0,,,
2010-07-20,29.099999999999998,22.4,35.8,0.0,,,
2010-07-21,26.4,21.0,31.8,0.0,,,
2010-07-22,26.400000000000002,20.6,32.2,0.0,,,
2010-07-23,25.5,18.4,32.6,0.0,,,
2010-07-24,26.200000000000003,18.8,33.6,0.0,,,
2010-07-25,25.9,18.3,33.5,0.0,,,
2010-07-26,26.349999999999998,18.4,34.3,0.0,,,
2010-07-27,27.0,19.4,34.6,0.0,,,
2010-07-28,29.6,22.2,37.0,0.0,,,
2010-07-29,30.1,22.8,37.4,0.0,,,
2010-07-30,26.7,19.0,34.4,0.0,,,
2010-07-31,29.4,22.0,36.8,0.0,,,
2010-08-01,28.35,21.1,35.6,0.0,,,
2010-08-02,28.0,20.8,35.2,0.0,,,
2010-08-03,24.7,17.4,32.0,0.0,,,
2010-08-04,26.65,19.3,34.0,0.0,,,
2010-08-05,25.2,18.4,32.0,0.0,,,
2010-08-06,25.25,17.5,33.0,0.0,,,
2010-08-07,28.25,21.2,35.3,0.0,,,
2010-08-08,26.15,21.7,30.6,1.3,,,
2010-08-09,27.2,20.6,33.8,0.0,,,
2010-08-10,27.85,22.0,33.7,0.0,,,
2010-08-11,28.799999999999997,22.2,35.4,0.0,,,
2010-08-12,26.35,19.0,33.7,0.0,,,
2010-08-13,22.0,16.0,28.0,0.0,,,
2010-08-14,20.85,14.7,27.0,0.0,,,
2010-08-15,23.2,15.4,31.0,0.0,,,
2010-08-16,21.95,16.2,27.7,0.0,,,
2010-08-17,23.6,18.8,28.4,0.0,,,
2010-08-18,24.8,18.0,31.6,0.0,,,
2010-08-19,23.799999999999997,18.4,29.2,2.1,,,
2010-08-20,25.55,18.4,32.7,0.0,,,
2010-08-21,28.8,21.6,36.0,0.0,,,
2010-08-22,28.8,22.6,35.0,0.0,,,
2010-08-23,26.0,18.8,33.2,0.0,,,
2010-08-24,25.3,18.6,32.0,0.0,,,
2010-08-25,27.799999999999997,20.2,35.4,0.0,,,
2010-08-26,29.299999999999997,22.2,36.4,0.0,,,
2010-08-27,27.7,20.4,35.0,0.0,,,
2010-08-28,26.9,19.8,34.0,0.0,,,
2010-08-29,26.3,19.0,33.6,0.0,,,
2010-08-30,25.6,17.8,33.4,0.0,,,
2010-08-31,24.95,18.7,31.2,0.0,,,
2010-09-01,23.35,18.7,28.0,0.6,,,
2010-09-02,21.7,17.4,26.0,0.1,,,
2010-09-03,24.799999999999997,18.9,30.7,0.0,,,
2010-09-04,25.9,19.2,32.6,0.0,,,
2010-09-05,26.450000000000003,20.2,32.7,0.0,,,
2010-09-06,25.55,19.6,31.5,0.0,,,
2010-09-07,20.6,16.7,24.5,0.0,,,
2010-09-08,19.25,14.6,23.9,0.0,,,
2010-09-09,19.9,13.8,26.0,0.0,,,
2010-09-10,22.0,15.3,28.7,0.0,,,
2010-09-11,23.7,16.4,31.0,0.0,,,
2010-09-12,25.450000000000003,18.2,32.7,0.0,,,
2010-09-13,25.6,19.2,32.0,0.0,,,
2010-09-14,25.049999999999997,16.8,33.3,0.0,,,
2010-09-15,25.1,18.0,32.2,0.5,,,
2010-09-16,21.25,17.2,25.3,10.5,,,
2010-09-17,19.75,15.7,23.8,0.1,,,
2010-09-18,19.7,15.4,24.0,0.0,,,
2010-09-19,20.4,14.6,26.2,0.0,,,
2010-09-20,18.0,15.8,20.2,0.0,,,
2010-09-21,19.85,14.0,25.7,0.0,,,
2010-09-22,21.15,16.0,26.3,0.0,,,
2010-09-23,19.8,16.8,22.8,0.0,,,
2010-09-24,19.75,15.5,24.0,0.0,,,
2010-09-25,17.35,13.1,21.6,0.0,,,
2010-09-26,15.7,10.4,21.0,0.0,,,
2010-09-27,16.65,10.8,22.5,0.0,,,
2010-09-28,17.65,10.7,24.6,0.0,,,
2010-09-29,19.05,12.4,25.7,0.0,,,
2010-09-30,18.4,12.2,24.6,0.0,,,
2010-10-01,18.9,12.7,25.1,0.0,,,
2010-10-02,18.9,12.4,25.4,0.0,,,
2010-10-03,15.8,12.6,19.0,3.4,,,
2010-10-04,16.2,11.6,20.8,0.0,,,
2010-10-05,15.25,9.3,21.2,0.0,,,
2010-10-06,17.25,11.4,23.1,0.0,,,
2010-10-07,19.7,15.7,23.7,4.5,,,
2010-10-08,19.25,15.2,23.3,7.2,,,
2010-10-09,15.3,12.0,18.6,26.8,,,
2010-10-10,13.4,9.8,17.0,0.0,,,
2010-10-11,13.2,10.8,15.6,0.0,,,
2010-10-12,14.799999999999999,11.2,18.4,0.0,,,
2010-10-13,15.25,11.0,19.5,0.0,,,
2010-10-14,16.0,11.4,20.6,0.0,,,
2010-10-15,13.3,8.4,18.2,0.0,,,
2010-10-16,12.5,7.6,17.4,0.0,,,
2010-10-17,11.7,7.4,16.0,0.0,,,
2010-10-18,10.25,5.0,15.5,0.0,,,
2010-10-19,11.6,5.0,18.2,0.0,,,
2010-10-20,12.85,6.0,19.7,0.0,,,
2010-10-21,13.149999999999999,7.6,18.7,0.0,,,
2010-10-22,13.4,9.0,17.8,0.0,,,
2010-10-23,13.3,8.0,18.6,0.0,,,
2010-10-24,13.6,7.0,20.2,0.0,,,
2010-10-25,11.95,7.6,16.3,0.0,,,
2010-10-26,10.65,2.8,18.5,0.0,,,
2010-10-27,11.899999999999999,5.6,18.2,0.0,,,
2010-10-28,14.3,9.6,19.0,0.0,,,
2010-10-29,13.9,8.2,19.6,5.9,,,
2010-10-30,9.5,8.2,10.8,9.6,,,
2010-10-31,10.7,8.6,12.8,0.7,,,
2010-11-01,12.7,9.4,16.0,0.0,,,
2010-11-02,13.3,9.6,17.0,0.0,,,
2010-11-03,13.25,7.2,19.3,0.0,,,
2010-11-04,15.5,11.3,19.7,0.0,,,
2010-11-05,14.25,10.0,18.5,0.0,,,
2010-11-06,12.899999999999999,8.6,17.2,0.0,,,
2010-11-07,11.2,8.0,14.4,0.0,,,
2010-11-08,9.25,6.6,11.9,5.5,,,
2010-11-09,10.45,8.0,12.9,0.0,,,
2010-11-10,10.0,7.2,12.8,0.0,,,
2010-11-11,9.4,4.8,14.0,0.0,,,
2010-11-12,9.0,6.0,12.0,0.0,,,
2010-11-13,9.25,6.8,11.7,0.0,,,
2010-11-14,8.45,6.3,10.6,5.3,,,
2010-11-15,8.2,4.6,11.8,0.0,,,
2010-11-16,7.5,3.8,11.2,2.8,,,
2010-11-17,7.8,5.6,10.0,1.9,,,
2010-11-18,8.0,4.4,11.6,0.0,,,
